tiempo_s,unidad
64.4801,1.0
64.48715,1.0
64.5744,2.0
64.6222,0.0
64.65295,1.0
64.74075,0.0
64.76795,1.0
64.81825,0.0
64.9941,1.0
65.1205,0.0
65.1243,0.0
65.1531,0.0
65.18575,0.0
65.2204,1.0
65.3175,0.0
65.3226,2.0
65.34605,1.0
65.3562,0.0
65.46045,0.0
65.5233,0.0
65.55475,0.0
65.56595,2.0
65.5974,1.0
65.6045,0.0
65.63785,0.0
65.739,1.0
65.7721,2.0
65.8307,0.0
65.84745,0.0
65.89965,0.0
65.94005,1.0
65.94475,0.0
65.9559,0.0
65.9978,0.0
66.1586,1.0
66.18595,0.0
66.1888,0.0
66.20905,0.0
66.2398,0.0
66.26155,0.0
66.294,1.0
66.29985,1.0
66.3058,1.0
66.31965,0.0
66.41925,0.0
66.42645,1.0
66.4971,0.0
66.62495,0.0
66.6293,0.0
66.66585,0.0
66.70095,1.0
66.9511,1.0
66.9654,1.0
66.97225,2.0
67.0717,1.0
67.07525,1.0
67.07755,1.0
67.0923,1.0
67.0953,0.0
67.1278,1.0
67.16595,1.0
67.1712,0.0
67.1869,1.0
67.18935,0.0
67.20145,1.0
67.2238,1.0
67.2291,1.0
67.2341,0.0
67.2441,1.0
67.28645,1.0
67.2979,1.0
67.30305,1.0
67.3211,1.0
67.33595,0.0
67.3716,1.0
67.3845,0.0
67.40185,1.0
67.4379,1.0
67.4599,0.0
67.465,1.0
67.46775,1.0
67.47,1.0
67.499,1.0
67.5084,0.0
67.53175,1.0
67.6422,0.0
67.70995,0.0
67.7241,0.0
67.7304,0.0
67.8349,0.0
67.8625,1.0
67.9225,2.0
67.93735,0.0
67.9599,1.0
68.0226,0.0
68.0353,0.0
68.07435,1.0
68.10355,0.0
68.10855,0.0
68.18625,1.0
68.3298,1.0
68.36515,1.0
68.38765,0.0
68.4201,0.0
68.44435,1.0
68.45805,1.0
68.5039,1.0
68.54795,0.0
68.5633,0.0
68.5715,0.0
68.6035,0.0
68.7883,0.0
68.79705,2.0
68.97755,0.0
69.01005,2.0
69.0143,1.0
69.02415,1.0
69.0308,1.0
69.0414,1.0
69.05255,0.0
69.1378,0.0
69.17645,1.0
69.1811,0.0
69.1851,0.0
69.26865,1.0
69.31985,0.0
69.44755,0.0
69.7187,0.0
69.7854,1.0
69.7919,0.0
69.79465,0.0
69.8102,0.0
69.86195,0.0
69.9079,0.0
70.02095,1.0
70.0347,1.0
70.0435,1.0
70.0562,1.0
70.0665,1.0
70.14455,1.0
70.161,0.0
70.1687,1.0
70.20405,1.0
70.2197,1.0
70.2354,1.0
70.25535,1.0
70.27295,1.0
70.2967,1.0
70.3013,1.0
70.37365,1.0
70.3975,1.0
70.41995,1.0
70.4656,1.0
70.48715,1.0
70.4913,1.0
70.5689,1.0
70.58605,2.0
70.62735,1.0
70.6347,0.0
70.6876,1.0
70.6893,2.0
70.70265,0.0
70.73435,0.0
70.74295,1.0
70.76375,2.0
70.8104,1.0
70.91835,1.0
70.9355,1.0
71.01065,0.0
71.01915,0.0
71.059,0.0
71.0899,0.0
71.0921,1.0
71.1083,1.0
71.18765,0.0
71.31445,0.0
71.32335,0.0
71.3369,1.0
71.35605,1.0
71.65875,0.0
71.67905,0.0
71.7772,0.0
71.7957,0.0
71.8499,0.0
71.863,0.0
71.90305,0.0
71.9521,1.0
71.976,1.0
71.99005,0.0
72.00675,2.0
72.1087,2.0
72.23445,1.0
72.31855,0.0
72.3379,1.0
72.40195,1.0
72.4759,0.0
72.50665,0.0
72.5137,1.0
72.5325,0.0
72.61935,2.0
72.70125,0.0
72.7267,1.0
72.7817,0.0
72.90445,0.0
72.96355,0.0
72.97345,0.0
73.01045,2.0
73.0162,1.0
73.05165,0.0
73.0796,1.0
73.0873,1.0
73.1214,0.0
73.12745,1.0
73.12955,1.0
73.21945,1.0
73.24155,1.0
73.24825,1.0
73.2937,1.0
73.30105,0.0
73.4694,0.0
73.47315,1.0
73.4964,1.0
73.5281,0.0
73.53245,0.0
73.56985,0.0
73.59025,0.0
73.6069,1.0
73.6274,0.0
73.65185,1.0
73.70325,0.0
73.71135,0.0
73.74725,0.0
73.7708,0.0
73.7818,0.0
73.86465,0.0
73.87865,0.0
73.8921,1.0
73.95155,1.0
74.05375,1.0
74.19075,1.0
74.20215,0.0
74.2082,0.0
74.34605,0.0
74.3805,0.0
74.4262,0.0
74.5041,0.0
74.5491,0.0
74.5804,1.0
74.61505,1.0
74.7592,0.0
74.7896,2.0
74.9344,0.0
74.97135,0.0
74.9876,0.0
74.98995,0.0
75.021,1.0
75.0757,0.0
75.08065,2.0
75.12935,0.0
75.1471,0.0
75.19365,1.0
75.2179,0.0
75.29885,0.0
75.33545,2.0
75.3726,0.0
75.41295,0.0
75.46565,1.0
75.4975,0.0
75.51305,2.0
75.51955,1.0
75.54005,2.0
75.5793,0.0
75.6622,0.0
75.6809,1.0
75.6839,2.0
75.71845,0.0
75.72705,1.0
75.75475,1.0
75.8561,1.0
75.9241,2.0
75.94335,0.0
75.96865,1.0
76.0227,0.0
76.0283,0.0
76.0506,1.0
76.0868,1.0
76.09805,0.0
76.1093,1.0
76.1168,0.0
76.1215,0.0
76.13355,1.0
76.13755,1.0
76.1492,2.0
76.2422,0.0
76.2555,0.0
76.2655,0.0
76.2676,1.0
76.34985,1.0
76.3718,0.0
76.3879,0.0
76.3978,0.0
76.40215,0.0
76.4176,0.0
76.4382,1.0
76.44275,0.0
76.46905,0.0
76.47275,1.0
76.53855,1.0
76.63635,0.0
76.6424,0.0
76.7365,0.0
76.7525,0.0
76.9071,0.0
76.91895,1.0
77.08235,0.0
77.1111,1.0
77.12545,1.0
77.2371,0.0
77.3115,1.0
77.3283,0.0
77.341,2.0
77.4269,0.0
77.445,0.0
77.47965,1.0
77.4922,0.0
77.56185,0.0
77.61995,0.0
77.6448,2.0
77.67805,2.0
77.71035,1.0
77.71695,0.0
77.72705,1.0
77.78095,0.0
77.7979,0.0
77.82255,0.0
77.8281,2.0
77.85515,0.0
78.14895,0.0
78.1833,0.0
78.19355,0.0
78.19515,0.0
78.2006,0.0
78.2125,1.0
78.2358,0.0
78.2636,1.0
78.3388,1.0
78.41655,0.0
78.5943,0.0
78.63845,2.0
78.6733,2.0
78.6758,2.0
78.75715,0.0
78.77925,0.0
78.8407,1.0
78.86765,1.0
78.87145,1.0
78.96285,0.0
79.0138,0.0
79.0214,1.0
79.03655,1.0
79.04015,0.0
79.0525,1.0
79.0582,1.0
79.06405,1.0
79.0683,1.0
79.075,1.0
79.09055,1.0
79.13285,0.0
79.14955,1.0
79.2034,1.0
79.25185,0.0
79.26105,0.0
79.2856,1.0
79.29085,0.0
79.2993,1.0
79.33685,1.0
79.36185,1.0
79.36595,1.0
79.3683,1.0
79.4106,0.0
79.43255,1.0
79.4351,1.0
79.43945,1.0
79.44235,0.0
79.45545,0.0
79.4608,1.0
79.48075,1.0
79.49025,1.0
79.51345,0.0
79.51585,0.0
79.55925,0.0
79.56215,0.0
79.569,1.0
79.67155,0.0
79.6745,0.0
79.72165,0.0
79.7503,0.0
79.76265,0.0
79.90345,2.0
79.95275,1.0
79.96645,1.0
79.9847,0.0
80.15105,0.0
80.27355,0.0
80.3713,1.0
80.44205,2.0
80.456,0.0
80.5751,0.0
80.71545,1.0
80.72175,0.0
80.78845,1.0
80.9042,0.0
80.9303,1.0
80.95905,1.0
81.03445,0.0
81.0474,0.0
81.05815,0.0
81.15,2.0
81.26545,1.0
81.2718,1.0
81.2805,0.0
81.30505,0.0
81.39575,0.0
81.43875,0.0
81.44865,1.0
81.487,0.0
81.4898,1.0
81.53945,
81.5653,1.0
81.59635,0.0
81.6875,0.0
81.7076,0.0
81.7127,1.0
81.727,0.0
81.82495,1.0
81.8766,0.0
81.8787,0.0
82.00655,1.0
82.02745,1.0
82.0433,1.0
82.07865,1.0
82.09395,1.0
82.11465,1.0
82.1198,1.0
82.12755,0.0
82.134,1.0
82.1405,1.0
82.1438,1.0
82.14865,1.0
82.1622,0.0
82.1663,0.0
82.2188,1.0
82.2425,1.0
82.2578,1.0
82.288,1.0
82.30075,1.0
82.309,1.0
82.33175,1.0
82.35705,1.0
82.3632,1.0
82.393,1.0
82.397,1.0
82.4101,1.0
82.4246,1.0
82.4286,1.0
82.45315,1.0
82.4721,1.0
82.4759,1.0
82.4804,1.0
82.48545,1.0
82.4929,1.0
82.53575,0.0
82.6388,1.0
82.73275,1.0
82.7349,0.0
82.75025,0.0
82.838,1.0
82.9273,0.0
82.9615,0.0
82.9709,1.0
82.9726,0.0
82.98815,1.0
83.08095,1.0
83.1254,0.0
83.18305,0.0
83.2485,0.0
83.30805,0.0
83.311,1.0
83.36595,0.0
83.3842,1.0
83.4696,0.0
83.61695,0.0
83.65425,2.0
83.6678,1.0
83.7651,0.0
83.7747,0.0
83.8732,0.0
83.91095,1.0
83.921,0.0
83.934,0.0
83.93795,0.0
83.95985,0.0
83.97,2.0
83.9989,0.0
84.1218,2.0
84.2335,2.0
84.351,0.0
84.36595,2.0
84.40235,2.0
84.46585,0.0
84.56485,0.0
84.57145,0.0
84.61945,0.0
84.6268,0.0
84.64235,1.0
84.6626,0.0
84.71705,0.0
84.8341,1.0
84.8423,1.0
84.9462,1.0
85.0076,1.0
85.01905,1.0
85.05635,1.0
85.0809,1.0
85.1371,1.0
85.14265,1.0
85.1482,1.0
85.1576,1.0
85.19425,1.0
85.20705,2.0
85.2126,1.0
85.215,0.0
85.222,1.0
85.2436,1.0
85.2593,0.0
85.27925,0.0
85.28815,1.0
85.2979,0.0
85.34425,1.0
85.3468,1.0
85.3625,1.0
85.40145,1.0
85.42745,1.0
85.43175,2.0
85.58545,0.0
85.5893,1.0
85.5932,0.0
85.60435,1.0
85.61325,0.0
85.6185,1.0
85.63855,1.0
85.6408,0.0
85.71305,1.0
85.71725,1.0
85.7191,0.0
85.81705,0.0
85.83555,1.0
85.87335,0.0
85.9842,1.0
85.99135,0.0
85.99365,1.0
86.0025,1.0
86.0116,0.0
86.0788,0.0
86.0915,1.0
86.117,0.0
86.19875,1.0
86.21305,0.0
86.2262,1.0
86.23805,0.0
86.3127,0.0
86.33525,2.0
86.4658,1.0
86.5295,1.0
86.59315,1.0
86.6538,1.0
86.6788,0.0
86.8426,0.0
86.9369,1.0
86.9766,2.0
87.08305,0.0
87.1724,1.0
87.20705,2.0
87.4,0.0
87.49565,0.0
87.53505,0.0
87.5987,0.0
87.65955,1.0
87.69525,0.0
87.77105,2.0
87.871,1.0
87.89325,0.0
87.89845,1.0
88.01275,1.0
88.0278,0.0
88.03975,0.0
88.0516,1.0
88.0637,1.0
88.08465,0.0
88.0862,1.0
88.11815,1.0
88.1308,1.0
88.1398,0.0
88.1545,1.0
88.1919,0.0
88.1975,1.0
88.20495,1.0
88.20895,1.0
88.22985,1.0
88.2421,1.0
88.25725,1.0
88.2697,0.0
88.2744,1.0
88.2797,1.0
88.2834,1.0
88.2984,1.0
88.3029,1.0
88.3058,1.0
88.3725,
88.41655,0.0
88.4183,1.0
88.43165,1.0
88.4779,1.0
88.48015,1.0
88.48655,1.0
88.6123,0.0
88.672,0.0
88.8184,0.0
88.83115,1.0
88.8661,0.0
88.9508,0.0
88.96425,0.0
88.9696,1.0
89.0326,0.0
89.1265,2.0
89.15465,0.0
89.1866,0.0
89.22705,0.0
89.2703,0.0
89.3208,1.0
89.33895,2.0
89.45715,0.0
89.53655,0.0
89.5457,1.0
89.64915,2.0
89.7103,0.0
89.73605,0.0
89.7433,0.0
89.81485,0.0
89.92495,0.0
89.9893,1.0
90.07695,0.0
90.19715,0.0
90.2641,0.0
90.29455,0.0
90.43485,0.0
90.5051,0.0
90.5629,0.0
90.59525,0.0
90.6114,1.0
90.65595,1.0
90.66875,0.0
90.7022,1.0
90.75415,1.0
90.8049,2.0
90.83115,0.0
90.8585,1.0
90.8665,1.0
90.90855,0.0
90.943,0.0
90.9559,0.0
91.0022,0.0
91.05525,1.0
91.0596,1.0
91.0643,1.0
91.0854,1.0
91.1066,0.0
91.1094,1.0
91.11655,0.0
91.1194,1.0
91.14305,0.0
91.1497,1.0
91.15225,1.0
91.1564,0.0
91.18175,1.0
91.18645,1.0
91.18925,0.0
91.2059,0.0
91.213,1.0
91.26165,1.0
91.2748,1.0
91.2768,1.0
91.28475,1.0
91.2991,0.0
91.3037,0.0
91.33605,1.0
91.34235,1.0
91.3542,0.0
91.3823,0.0
91.3873,0.0
91.3903,0.0
91.3929,1.0
91.3987,1.0
91.4021,0.0
91.4246,1.0
91.45955,0.0
91.486,1.0
91.4922,1.0
91.55505,0.0
91.5669,1.0
91.57735,0.0
91.62955,0.0
91.6473,0.0
91.65625,0.0
91.6834,1.0
91.75205,0.0
91.87685,0.0
91.8941,0.0
91.9477,0.0
92.00655,1.0
92.0241,0.0
92.1165,1.0
92.12905,0.0
92.13415,0.0
92.20785,0.0
92.21085,0.0
92.26105,1.0
92.2655,0.0
92.3003,0.0
92.3572,0.0
92.3943,0.0
92.4146,0.0
92.4461,1.0
92.48985,0.0
92.5384,0.0
92.65985,1.0
92.694,0.0
92.70315,0.0
92.7078,0.0
92.7786,2.0
92.84565,0.0
92.90545,0.0
92.9094,1.0
92.9955,0.0
93.00035,0.0
93.0555,0.0
93.11995,1.0
93.14875,1.0
93.16495,0.0
93.2071,0.0
93.3511,1.0
93.3586,2.0
93.4075,0.0
93.4899,1.0
93.493,1.0
93.5929,0.0
93.6128,0.0
93.6783,1.0
93.7228,0.0
93.7314,0.0
93.7393,0.0
93.76845,1.0
93.7946,0.0
93.8122,0.0
93.8729,1.0
93.8859,1.0
93.91835,1.0
93.9852,2.0
94.0196,0.0
94.0223,1.0
94.03045,0.0
94.0351,1.0
94.0562,1.0
94.0583,0.0
94.0617,1.0
94.0715,0.0
94.09765,1.0
94.1136,1.0
94.11865,0.0
94.14795,0.0
94.16665,1.0
94.188,1.0
94.20125,0.0
94.2094,0.0
94.2159,0.0
94.23,0.0
94.2873,0.0
94.30575,1.0
94.36065,0.0
94.36935,2.0
94.3923,0.0
94.40035,0.0
94.4174,0.0
94.4274,0.0
94.4346,0.0
94.4415,0.0
94.44825,0.0
94.4506,1.0
94.45655,1.0
94.4687,0.0
94.4709,1.0
94.58175,0.0
94.58815,0.0
94.6425,0.0
94.78225,1.0
94.81595,0.0
94.8569,0.0
94.8763,0.0
94.89735,2.0
94.903,0.0
94.97725,0.0
95.04095,0.0
95.0672,0.0
95.0854,1.0
95.1251,0.0
95.13245,1.0
95.1704,1.0
95.21045,2.0
95.30525,0.0
95.4321,0.0
95.4832,1.0
95.50055,0.0
95.535,0.0
95.5888,2.0
95.67785,0.0
95.73045,0.0
95.79685,2.0
95.8063,2.0
95.81395,0.0
95.87885,0.0
95.9097,1.0
95.92985,0.0
96.0381,0.0
96.0903,0.0
96.1922,0.0
96.21335,0.0
96.2819,0.0
96.35235,0.0
96.3548,0.0
96.4066,0.0
96.46845,0.0
96.47065,1.0
96.5117,1.0
96.6097,0.0
96.64255,1.0
96.82225,2.0
96.89235,0.0
96.9044,0.0
96.91195,1.0
96.9813,0.0
96.9885,1.0
97.0489,1.0
97.05365,1.0
97.0557,1.0
97.0637,1.0
97.06605,1.0
97.0947,1.0
97.1109,1.0
97.1126,0.0
97.1412,1.0
97.17695,1.0
97.18235,1.0
97.20445,1.0
97.2076,1.0
97.2517,1.0
97.2694,1.0
97.29315,0.0
97.31765,1.0
97.34995,0.0
97.3586,1.0
97.3802,1.0
97.39615,1.0
97.4285,1.0
97.4368,1.0
97.4449,0.0
97.46415,2.0
97.4665,1.0
97.46865,1.0
97.4864,1.0
97.49945,1.0
97.61975,0.0
97.65225,0.0
97.72155,1.0
97.83605,0.0
97.86045,0.0
97.88795,0.0
97.9171,2.0
97.9577,0.0
98.0163,1.0
98.0705,1.0
98.14755,0.0
98.2185,0.0
98.346,0.0
98.3677,0.0
98.40895,0.0
98.5109,0.0
98.5415,1.0
98.5468,1.0
98.57425,1.0
98.621,0.0
98.69645,0.0
98.77545,1.0
98.8009,0.0
98.82725,0.0
98.86695,1.0
98.9054,2.0
99.0678,0.0
99.13865,0.0
99.2051,0.0
99.2686,1.0
99.3262,1.0
99.41865,0.0
99.56885,0.0
99.68255,0.0
99.7246,0.0
99.73375,0.0
99.75505,1.0
99.7695,0.0
99.78945,0.0
99.8305,0.0
99.87065,2.0
99.8801,2.0
99.92415,0.0
100.01905,1.0
100.0425,1.0
100.0636,1.0
100.06705,0.0
100.10365,0.0
100.139,2.0
100.1552,1.0
100.1793,0.0
100.20155,0.0
100.2208,0.0
100.22565,0.0
100.22845,1.0
100.2319,1.0
100.26715,1.0
100.28965,1.0
100.29845,2.0
100.3358,0.0
100.35185,1.0
100.40255,0.0
100.47095,1.0
100.48925,0.0
100.5478,0.0
100.6533,0.0
100.6658,1.0
100.70095,2.0
100.80535,0.0
100.82495,0.0
100.84505,0.0
100.87165,2.0
100.96925,0.0
101.2477,1.0
101.28325,0.0
101.342,1.0
101.3775,0.0
101.39665,0.0
101.46725,1.0
101.47775,1.0
101.52135,1.0
101.53685,1.0
101.65435,1.0
101.74405,0.0
101.74805,0.0
101.75485,0.0
101.77135,1.0
101.8229,0.0
101.82545,0.0
101.90145,0.0
101.9324,0.0
101.9558,1.0
101.9588,2.0
102.1141,0.0
102.13365,0.0
102.21355,0.0
102.25695,2.0
102.2812,0.0
102.33385,1.0
102.4338,1.0
102.4857,1.0
102.6251,0.0
102.62795,0.0
102.6469,1.0
102.6782,0.0
102.73905,1.0
102.7713,1.0
102.87205,0.0
102.9297,0.0
102.9428,0.0
103.02615,0.0
103.03355,1.0
103.0383,1.0
103.04615,1.0
103.04905,1.0
103.0623,0.0
103.08525,0.0
103.0961,1.0
103.1116,0.0
103.12575,1.0
103.12955,1.0
103.1711,1.0
103.19125,0.0
103.19365,0.0
103.20725,0.0
103.2235,1.0
103.2493,1.0
103.2514,0.0
103.27005,0.0
103.28555,1.0
103.3045,0.0
103.31015,1.0
103.31435,1.0
103.33635,0.0
103.3419,1.0
103.35985,0.0
103.38615,1.0
103.39475,0.0
103.39835,0.0
103.4016,1.0
103.43595,0.0
103.4394,0.0
103.49015,1.0
103.4959,1.0
103.5359,0.0
103.6866,0.0
103.6896,0.0
103.7232,0.0
103.76005,0.0
103.83115,2.0
103.84245,0.0
103.8853,0.0
104.00225,1.0
104.0464,0.0
104.07895,0.0
104.08945,1.0
104.2428,0.0
104.28195,0.0
104.3401,0.0
104.3982,0.0
104.4028,0.0
104.4104,0.0
104.4174,1.0
104.4926,0.0
104.51335,2.0
104.5657,0.0
104.60825,0.0
104.73925,0.0
104.74395,0.0
104.74945,0.0
104.93155,1.0
104.9361,0.0
104.97375,0.0
105.03225,0.0
105.0891,0.0
105.18995,0.0
105.28405,0.0
105.3043,1.0
105.36655,0.0
105.5197,0.0
105.55205,0.0
105.57575,0.0
105.59755,0.0
105.64215,1.0
105.6728,0.0
105.69935,1.0
105.72695,0.0
105.7306,0.0
105.8867,2.0
105.91045,0.0
105.99365,0.0
106.00465,1.0
106.01305,0.0
106.0181,0.0
106.02335,
106.0352,1.0
106.051,0.0
106.0868,0.0
106.0973,0.0
106.10425,0.0
106.1186,0.0
106.15645,0.0
106.16955,0.0
106.19045,0.0
106.21245,1.0
106.21515,0.0
106.2346,1.0
106.24105,0.0
106.27245,1.0
106.2921,0.0
106.3033,0.0
106.3095,0.0
106.31885,0.0
106.32085,1.0
106.32445,0.0
106.328,0.0
106.34225,0.0
106.3636,0.0
106.37865,1.0
106.387,0.0
106.391,0.0
106.4067,1.0
106.4239,0.0
106.432,0.0
106.4457,0.0
106.4758,0.0
106.48025,0.0
106.48215,1.0
106.4935,0.0
106.49685,0.0
106.51315,0.0
106.5302,0.0
106.6623,0.0
106.6759,1.0
106.69685,0.0
106.8095,1.0
106.89855,0.0
106.9268,1.0
107.04115,1.0
107.04935,1.0
107.06875,0.0
107.1727,1.0
107.1867,0.0
107.25395,1.0
107.26305,0.0
107.36625,0.0
107.3879,0.0
107.40425,0.0
107.41615,0.0
107.438,1.0
107.44265,0.0
107.47265,0.0
107.5541,0.0
107.59375,0.0
107.68,1.0
107.71715,0.0
107.7412,2.0
107.80915,0.0
107.82385,0.0
107.836,0.0
107.84825,0.0
107.96985,0.0
108.0495,1.0
108.0902,2.0
108.1706,0.0
108.22025,0.0
108.2659,1.0
108.3006,1.0
108.3379,0.0
108.3472,0.0
108.41605,1.0
108.4352,1.0
108.4987,0.0
108.52485,0.0
108.5824,0.0
108.6412,0.0
108.6903,0.0
108.75645,0.0
108.8056,0.0
109.0586,1.0
109.06925,0.0
109.08495,1.0
109.10615,1.0
109.11985,1.0
109.1257,1.0
109.13125,1.0
109.16255,1.0
109.17925,1.0
109.2416,1.0
109.27105,1.0
109.284,1.0
109.2992,1.0
109.31415,1.0
109.3317,1.0
109.33325,1.0
109.3832,0.0
109.4144,0.0
109.4534,1.0
109.61205,0.0
109.6156,0.0
109.6791,0.0
109.72215,1.0
109.78785,0.0
109.83,0.0
109.8375,0.0
109.9449,0.0
109.9639,0.0
110.008,2.0
110.0695,0.0
110.13775,0.0
110.24975,0.0
110.30945,1.0
110.34015,2.0
110.3479,0.0
110.5248,0.0
110.5408,1.0
110.55115,0.0
110.7683,1.0
110.83655,0.0
110.98445,0.0
111.00215,1.0
111.02225,0.0
111.0434,0.0
111.18135,0.0
111.2315,0.0
111.26475,1.0
111.33105,1.0
111.41555,0.0
111.4468,0.0
111.45905,0.0
111.4638,0.0
111.49495,0.0
111.57445,0.0
111.58745,0.0
111.5976,0.0
111.62025,0.0
111.7057,1.0
111.87185,0.0
111.8883,0.0
111.89375,1.0
111.8964,0.0
111.9079,0.0
111.96315,1.0
112.0027,1.0
112.0094,1.0
112.01275,1.0
112.01655,2.0
112.01855,1.0
112.03415,1.0
112.10445,1.0
112.1164,1.0
112.1185,1.0
112.15185,1.0
112.1802,0.0
112.2075,1.0
112.21135,1.0
112.2295,1.0
112.23135,0.0
112.2351,1.0
112.24575,0.0
112.25655,1.0
112.28015,0.0
112.31185,1.0
112.356,1.0
112.37175,1.0
112.3812,0.0
112.4508,0.0
112.45555,1.0
112.4603,0.0
112.47435,0.0
112.47655,1.0
112.4787,0.0
112.49315,1.0
112.53485,1.0
112.62305,0.0
112.62535,0.0
112.63935,1.0
112.70665,1.0
112.7471,0.0
112.75625,0.0
112.8132,2.0
112.8278,0.0
112.8799,0.0
112.8925,1.0
113.02035,0.0
113.04315,0.0
113.07145,0.0
113.0848,0.0
113.1005,0.0
113.161,0.0
113.2177,0.0
113.24135,0.0
113.341,1.0
113.35205,0.0
113.36435,1.0
113.37685,0.0
113.39545,2.0
113.4013,1.0
113.4994,0.0
113.53945,2.0
113.6984,1.0
113.804,0.0
113.83325,0.0
113.8508,0.0
113.9329,0.0
113.99605,0.0
114.0232,0.0
114.0276,0.0
114.0453,2.0
114.0769,2.0
114.09895,2.0
114.1099,1.0
114.2401,0.0
114.335,0.0
114.34255,1.0
114.3672,0.0
114.4377,0.0
114.4975,0.0
114.557,2.0
114.612,0.0
114.73955,1.0
114.7421,2.0
114.75795,2.0
114.81035,0.0
114.87565,2.0
114.9234,1.0
115.0108,0.0
115.0138,1.0
115.02965,1.0
115.0551,1.0
115.06275,1.0
115.07045,1.0
115.084,1.0
115.11335,1.0
115.11595,1.0
115.143,2.0
115.1491,1.0
115.15825,1.0
115.16475,1.0
115.17145,1.0
115.17585,1.0
115.1872,1.0
115.21755,1.0
115.2255,0.0
115.2314,1.0
115.24025,1.0
115.27135,1.0
115.2737,0.0
115.27905,1.0
115.2945,1.0
115.33485,1.0
115.33765,1.0
115.34235,1.0
115.3556,1.0
115.3637,1.0
115.36915,1.0
115.37605,0.0
115.38615,1.0
115.39715,1.0
115.42475,1.0
115.44345,0.0
115.4459,1.0
115.44915,1.0
115.4545,1.0
115.4621,0.0
115.4675,1.0
115.47005,1.0
115.49485,1.0
115.5699,0.0
115.7081,2.0
115.8358,0.0
115.8481,0.0
115.948,0.0
116.0456,0.0
116.05,1.0
116.12935,0.0
116.18,0.0
116.19445,1.0
116.21715,2.0
116.2521,1.0
116.2775,0.0
116.2823,0.0
116.37855,1.0
116.46765,1.0
116.635,0.0
116.63885,1.0
116.64345,1.0
116.7346,0.0
116.79745,1.0
116.8263,0.0
116.8388,2.0
116.853,0.0
116.87655,1.0
116.92585,0.0
116.9603,0.0
117.00515,0.0
117.04635,0.0
117.25545,1.0
117.2614,2.0
117.26405,1.0
117.273,0.0
117.32595,2.0
117.3448,2.0
117.3771,1.0
117.5399,0.0
117.6197,1.0
117.68455,0.0
117.68985,0.0
117.7875,0.0
117.80055,1.0
117.8365,1.0
117.85925,2.0
118.00625,0.0
118.0205,1.0
118.04285,1.0
118.04785,0.0
118.05225,0.0
118.07475,1.0
118.09435,0.0
118.12005,1.0
118.1322,1.0
118.14105,1.0
118.18345,1.0
118.20115,1.0
118.2123,1.0
118.2252,1.0
118.2286,1.0
118.2316,1.0
118.23935,1.0
118.2535,1.0
118.2773,1.0
118.3174,1.0
118.33835,1.0
118.38355,1.0
118.3889,1.0
118.4016,1.0
118.4176,0.0
118.42895,1.0
118.4331,0.0
118.4437,1.0
118.4487,1.0
118.46815,1.0
118.6088,0.0
118.69075,0.0
118.78355,0.0
118.7964,1.0
118.85045,1.0
118.87105,0.0
118.8796,0.0
118.88435,1.0
118.91715,1.0
118.9356,0.0
118.9377,1.0
118.9418,0.0
119.03445,0.0
119.09325,0.0
119.20635,1.0
119.2577,0.0
119.28185,0.0
119.2901,0.0
119.29375,0.0
119.32025,0.0
119.3755,1.0
119.43525,0.0
119.48615,1.0
119.49155,0.0
119.6302,0.0
119.69735,1.0
119.716,0.0
119.80975,0.0
119.9625,0.0
119.98985,2.0
119.99235,0.0
120.05315,0.0
120.2769,0.0
120.2845,0.0
120.33005,0.0
120.33295,1.0
120.5265,1.0
120.5375,1.0
120.58465,0.0
120.6203,1.0
120.6553,0.0
120.7004,2.0
120.7579,0.0
120.8146,0.0
120.88355,0.0
120.887,1.0
120.9808,0.0
121.04105,1.0
121.06435,1.0
121.07685,1.0
121.09145,1.0
121.1068,1.0
121.11705,1.0
121.12905,1.0
121.13495,0.0
121.154,0.0
121.1561,0.0
121.17355,1.0
121.191,1.0
121.20195,1.0
121.20795,1.0
121.2123,1.0
121.2264,0.0
121.276,0.0
121.2863,1.0
121.29675,1.0
121.3068,1.0
121.33625,1.0
121.3569,0.0
121.3852,1.0
121.41285,2.0
121.41645,1.0
121.4515,0.0
121.47515,1.0
121.48835,0.0
121.5017,0.0
121.5222,1.0
121.602,0.0
121.69135,0.0
121.7163,1.0
121.74935,0.0
121.8753,1.0
121.9477,1.0
121.9733,0.0
122.01245,0.0
122.0222,0.0
122.12775,2.0
122.13835,2.0
122.14895,0.0
122.19365,0.0
122.21485,1.0
122.2532,0.0
122.31115,1.0
122.56275,0.0
122.6402,1.0
122.6531,0.0
122.69785,0.0
122.70105,0.0
122.74045,0.0
122.75785,1.0
122.8912,1.0
123.0818,0.0
123.13355,0.0
123.223,0.0
123.2291,0.0
123.3302,0.0
123.35275,1.0
123.39105,0.0
123.42295,0.0
123.4802,1.0
123.56235,1.0
123.6361,0.0
123.71865,0.0
123.7332,2.0
123.80405,1.0
123.85895,2.0
124.00065,0.0
124.05815,1.0
124.07515,1.0
124.0831,0.0
124.09725,0.0
124.11435,1.0
124.1248,1.0
124.1409,1.0
124.14405,0.0
124.15105,0.0
124.1714,1.0
124.17645,1.0
124.1814,1.0
124.19955,0.0
124.26985,1.0
124.2883,1.0
124.297,1.0
124.31615,0.0
124.3711,1.0
124.38145,0.0
124.3979,1.0
124.42915,1.0
124.44925,1.0
124.4551,1.0
124.45895,1.0
124.4642,1.0
